Charging:	00030.00	04.0089	00.5012	0000.0167
Charging:	00060.00	04.0278	00.5003	0000.0335
Charging:	00090.00	04.0347	00.5003	0000.0504
Charging:	00120.00	04.0399	00.5003	0000.0672
Charging:	00150.00	04.0444	00.5004	0000.0841
Charging:	00180.00	04.0484	00.5003	0000.1009
Charging:	00210.00	04.0520	00.5004	0000.1178
Charging:	00240.00	04.0553	00.5003	0000.1348
Charging:	00270.00	04.0585	00.5003	0000.1517
Charging:	00300.00	04.0617	00.5003	0000.1686
Charging:	00330.00	04.0646	00.5003	0000.1856
Charging:	00360.00	04.0675	00.5004	0000.2025
Charging:	00390.00	04.0703	00.5003	0000.2195
Charging:	00420.00	04.0730	00.5004	0000.2365
Charging:	00450.00	04.0757	00.5004	0000.2535
Charging:	00480.00	04.0783	00.5003	0000.2705
Charging:	00510.00	04.0809	00.5004	0000.2875
Charging:	00540.00	04.0835	00.5004	0000.3045
Charging:	00570.00	04.0860	00.5003	0000.3215
Charging:	00600.00	04.0885	00.5004	0000.3386
Charging:	00630.00	04.0910	00.5004	0000.3557
Charging:	00660.00	04.0936	00.5003	0000.3727
Charging:	00690.00	04.0960	00.5004	0000.3898
Charging:	00720.00	04.0984	00.5004	0000.4069
Charging:	00750.00	04.1007	00.5004	0000.4240
Charging:	00780.00	04.1030	00.5004	0000.4411
Charging:	00810.00	04.1054	00.5004	0000.4582
Charging:	00840.00	04.1076	00.5004	0000.4753
Charging:	00870.00	04.1099	00.5004	0000.4925
Charging:	00900.00	04.1122	00.5004	0000.5096
Charging:	00930.00	04.1144	00.5004	0000.5268
Charging:	00960.00	04.1167	00.5004	0000.5439
Charging:	00990.00	04.1189	00.5004	0000.5611
Charging:	01020.00	04.1210	00.5004	0000.5783
Charging:	01050.00	04.1231	00.5004	0000.5955
Charging:	01080.00	04.1253	00.5004	0000.6127
Charging:	01110.00	04.1274	00.5004	0000.6299
Charging:	01140.00	04.1295	00.5004	0000.6471
Charging:	01170.00	04.1316	00.5004	0000.6644
Charging:	01200.00	04.1337	00.5004	0000.6816
Charging:	01230.00	04.1358	00.5004	0000.6988
Charging:	01260.00	04.1380	00.5004	0000.7161
Charging:	01290.00	04.1401	00.5004	0000.7334
Charging:	01320.00	04.1421	00.5004	0000.7506
Charging:	01350.00	04.1442	00.5004	0000.7679
Charging:	01380.00	04.1463	00.5004	0000.7852
Charging:	01410.00	04.1484	00.5004	0000.8025
Charging:	01440.00	04.1505	00.5004	0000.8198
Charging:	01470.00	04.1526	00.5004	0000.8371
Charging:	01500.00	04.1547	00.5004	0000.8545
Charging:	01530.00	04.1569	00.5004	0000.8718
Charging:	01560.00	04.1590	00.5004	0000.8891
Charging:	01590.00	04.1611	00.5004	0000.9065
Charging:	01620.00	04.1633	00.5004	0000.9238
Charging:	01650.00	04.1654	00.5004	0000.9412
Charging:	01680.00	04.1677	00.5004	0000.9586
Charging:	01710.00	04.1699	00.5004	0000.9760
Charging:	01740.00	04.1721	00.5004	0000.9934
Charging:	01770.00	04.1744	00.5004	0001.0108
Charging:	01800.00	04.1767	00.5004	0001.0282
Charging:	01830.00	04.1790	00.5004	0001.0456
Charging:	01860.00	04.1812	00.5004	0001.0631
Charging:	01890.00	04.1835	00.5004	0001.0805
Charging:	01920.00	04.1859	00.5004	0001.0980
Charging:	01950.00	04.1883	00.5004	0001.1154
Charging:	01980.00	04.1907	00.5004	0001.1329
Charging:	02010.00	04.1932	00.5004	0001.1504
Charging:	02040.00	04.1957	00.5004	0001.1679
Charging:	02070.00	04.1981	00.5004	0001.1854
Charging:	02100.00	04.2007	00.5004	0001.2029
---------------------------
TESTING INTERNAL RESISTANCE
voltage while ON =  4.1433
current=-0.5004
OUTPUT OFF
voltage while OFF =  4.1565
Internal resistance =  0.0263 [Ohm]
OUTPUT ON
---------------------------
Discharging:	00030.00	04.1346	-0.5004	-000.0172
Discharging:	00060.00	04.0953	-0.5002	-000.0343
Discharging:	00090.00	04.0854	-0.5002	-000.0513
Discharging:	00120.00	04.0784	-0.5002	-000.0683
Discharging:	00150.00	04.0730	-0.5002	-000.0853
Discharging:	00180.00	04.0683	-0.5002	-000.1023
Discharging:	00210.00	04.0643	-0.5002	-000.1192
Discharging:	00240.00	04.0606	-0.5002	-000.1361
Discharging:	00270.00	04.0573	-0.5002	-000.1531
Discharging:	00300.00	04.0541	-0.5002	-000.1700
Discharging:	00330.00	04.0511	-0.5002	-000.1868
Discharging:	00360.00	04.0483	-0.5002	-000.2037
Discharging:	00390.00	04.0457	-0.5002	-000.2206
Discharging:	00420.00	04.0430	-0.5002	-000.2374
Discharging:	00450.00	04.0405	-0.5002	-000.2543
Discharging:	00480.00	04.0380	-0.5002	-000.2711
Discharging:	00510.00	04.0356	-0.5002	-000.2879
Discharging:	00540.00	04.0332	-0.5002	-000.3047
Discharging:	00570.00	04.0309	-0.5002	-000.3215
Discharging:	00600.00	04.0285	-0.5001	-000.3383
Discharging:	00630.00	04.0262	-0.5002	-000.3551
Discharging:	00660.00	04.0240	-0.5001	-000.3719
Discharging:	00690.00	04.0217	-0.5001	-000.3886
Discharging:	00720.00	04.0194	-0.5002	-000.4054
Discharging:	00750.00	04.0172	-0.5002	-000.4221
Discharging:	00780.00	04.0151	-0.5002	-000.4389
Discharging:	00810.00	04.0130	-0.5002	-000.4556
Discharging:	00840.00	04.0107	-0.5002	-000.4723
Discharging:	00870.00	04.0085	-0.5002	-000.4890
Discharging:	00900.00	04.0064	-0.5002	-000.5057
Discharging:	00930.00	04.0042	-0.5002	-000.5224
Discharging:	00960.00	04.0020	-0.5002	-000.5391
Discharging:	00990.00	03.9998	-0.5002	-000.5558
Discharging:	01020.00	03.9977	-0.5002	-000.5724
Discharging:	01050.00	03.9956	-0.5002	-000.5891
Discharging:	01080.00	03.9935	-0.5002	-000.6057
Discharging:	01110.00	03.9914	-0.5002	-000.6224
Discharging:	01140.00	03.9893	-0.5002	-000.6390
Discharging:	01170.00	03.9871	-0.5002	-000.6556
Discharging:	01200.00	03.9850	-0.5002	-000.6722
Discharging:	01230.00	03.9829	-0.5002	-000.6888
Discharging:	01260.00	03.9808	-0.5002	-000.7054
Discharging:	01290.00	03.9787	-0.5002	-000.7220
Discharging:	01320.00	03.9766	-0.5002	-000.7386
Discharging:	01350.00	03.9745	-0.5002	-000.7551
Discharging:	01380.00	03.9723	-0.5002	-000.7717
Discharging:	01410.00	03.9702	-0.5002	-000.7882
Discharging:	01440.00	03.9682	-0.5002	-000.8048
Discharging:	01470.00	03.9661	-0.5002	-000.8213
Discharging:	01500.00	03.9639	-0.5002	-000.8378
Discharging:	01530.00	03.9618	-0.5002	-000.8543
Discharging:	01560.00	03.9597	-0.5001	-000.8708
Discharging:	01590.00	03.9576	-0.5002	-000.8873
Discharging:	01620.00	03.9555	-0.5002	-000.9038
Discharging:	01650.00	03.9534	-0.5002	-000.9203
Discharging:	01680.00	03.9512	-0.5002	-000.9368
Discharging:	01710.00	03.9490	-0.5002	-000.9532
Discharging:	01740.00	03.9469	-0.5002	-000.9697
Discharging:	01770.00	03.9448	-0.5002	-000.9861
Discharging:	01800.00	03.9426	-0.5002	-001.0026
Discharging:	01830.00	03.9404	-0.5001	-001.0190
Discharging:	01860.00	03.9382	-0.5002	-001.0354
Discharging:	01890.00	03.9360	-0.5002	-001.0518
Discharging:	01920.00	03.9337	-0.5002	-001.0682
Discharging:	01950.00	03.9316	-0.5002	-001.0846
Discharging:	01980.00	03.9294	-0.5002	-001.1010
Discharging:	02010.00	03.9272	-0.5001	-001.1173
Discharging:	02040.00	03.9249	-0.5002	-001.1337
Discharging:	02070.00	03.9228	-0.5002	-001.1500
Discharging:	02100.00	03.9205	-0.5002	-001.1664
Discharging:	02130.00	03.9183	-0.5002	-001.1827
Discharging:	02160.00	03.9161	-0.5002	-001.1990
Discharging:	02190.00	03.9139	-0.5002	-001.2153
Discharging:	02220.00	03.9118	-0.5002	-001.2317
Discharging:	02250.00	03.9096	-0.5002	-001.2479
Discharging:	02280.00	03.9075	-0.5002	-001.2642
Discharging:	02310.00	03.9055	-0.5002	-001.2805
Discharging:	02340.00	03.9034	-0.5001	-001.2968
Discharging:	02370.00	03.9014	-0.5002	-001.3130
Discharging:	02400.00	03.8994	-0.5002	-001.3293
Discharging:	02430.00	03.8975	-0.5002	-001.3455
Discharging:	02460.00	03.8956	-0.5002	-001.3618
Discharging:	02490.00	03.8938	-0.5002	-001.3780
Discharging:	02520.00	03.8920	-0.5001	-001.3942
Discharging:	02550.00	03.8902	-0.5002	-001.4104
Discharging:	02580.00	03.8883	-0.5002	-001.4267
Discharging:	02610.00	03.8866	-0.5002	-001.4429
Discharging:	02640.00	03.8849	-0.5002	-001.4590
Discharging:	02670.00	03.8832	-0.5001	-001.4752
Discharging:	02700.00	03.8815	-0.5002	-001.4914
Discharging:	02730.00	03.8798	-0.5002	-001.5076
Discharging:	02760.00	03.8782	-0.5001	-001.5237
Discharging:	02790.00	03.8765	-0.5002	-001.5399
Discharging:	02820.00	03.8750	-0.5002	-001.5561
Discharging:	02850.00	03.8734	-0.5002	-001.5722
Discharging:	02880.00	03.8717	-0.5002	-001.5883
Discharging:	02910.00	03.8702	-0.5002	-001.6045
Discharging:	02940.00	03.8686	-0.5002	-001.6206
Discharging:	02970.00	03.8671	-0.5002	-001.6367
Discharging:	03000.00	03.8656	-0.5002	-001.6528
Discharging:	03030.00	03.8640	-0.5001	-001.6689
Discharging:	03060.00	03.8625	-0.5002	-001.6850
Discharging:	03090.00	03.8610	-0.5002	-001.7011
Discharging:	03120.00	03.8596	-0.5002	-001.7172
Discharging:	03150.00	03.8581	-0.5002	-001.7333
Discharging:	03180.00	03.8566	-0.5002	-001.7494
Discharging:	03210.00	03.8551	-0.5001	-001.7654
Discharging:	03240.00	03.8537	-0.5002	-001.7815
Discharging:	03270.00	03.8523	-0.5002	-001.7975
Discharging:	03300.00	03.8508	-0.5002	-001.8136
Discharging:	03330.00	03.8495	-0.5002	-001.8296
Discharging:	03360.00	03.8481	-0.5002	-001.8457
Discharging:	03390.00	03.8467	-0.5002	-001.8617
Discharging:	03420.00	03.8453	-0.5002	-001.8777
Discharging:	03450.00	03.8440	-0.5002	-001.8938
Discharging:	03480.00	03.8426	-0.5002	-001.9098
Discharging:	03510.00	03.8412	-0.5002	-001.9258
Discharging:	03540.00	03.8399	-0.5002	-001.9418
Discharging:	03570.00	03.8386	-0.5002	-001.9578
Discharging:	03600.00	03.8372	-0.5002	-001.9738
Discharging:	03630.00	03.8358	-0.5002	-001.9898
Discharging:	03660.00	03.8345	-0.5002	-002.0058
Discharging:	03690.00	03.8332	-0.5002	-002.0217
Discharging:	03720.00	03.8319	-0.5002	-002.0377
Discharging:	03750.00	03.8307	-0.5002	-002.0537
Discharging:	03780.00	03.8294	-0.5001	-002.0696
Discharging:	03810.00	03.8280	-0.5002	-002.0856
Discharging:	03840.00	03.8267	-0.5002	-002.1015
Discharging:	03870.00	03.8254	-0.5002	-002.1175
Discharging:	03900.00	03.8242	-0.5002	-002.1334
Discharging:	03930.00	03.8229	-0.5002	-002.1494
Discharging:	03960.00	03.8217	-0.5002	-002.1653
Discharging:	03990.00	03.8204	-0.5002	-002.1812
Discharging:	04020.00	03.8192	-0.5002	-002.1971
Discharging:	04050.00	03.8179	-0.5002	-002.2131
Discharging:	04080.00	03.8167	-0.5002	-002.2290
