Charging:	00030.00	03.9968	00.5013	0000.0167
Charging:	00060.00	04.0243	00.5005	0000.0335
Charging:	00090.00	04.0352	00.5004	0000.0503
Charging:	00120.00	04.0427	00.5004	0000.0672
Charging:	00150.00	04.0487	00.5005	0000.0841
Charging:	00180.00	04.0539	00.5004	0000.1010
Charging:	00210.00	04.0586	00.5005	0000.1179
Charging:	00240.00	04.0630	00.5004	0000.1348
Charging:	00270.00	04.0672	00.5005	0000.1518
Charging:	00300.00	04.0713	00.5005	0000.1688
Charging:	00330.00	04.0751	00.5004	0000.1858
Charging:	00360.00	04.0787	00.5004	0000.2028
Charging:	00390.00	04.0824	00.5005	0000.2198
Charging:	00420.00	04.0858	00.5005	0000.2368
Charging:	00450.00	04.0892	00.5004	0000.2539
Charging:	00480.00	04.0924	00.5005	0000.2710
Charging:	00510.00	04.0954	00.5005	0000.2880
Charging:	00540.00	04.0984	00.5005	0000.3051
Charging:	00570.00	04.1013	00.5005	0000.3222
Charging:	00600.00	04.1042	00.5004	0000.3394
Charging:	00630.00	04.1070	00.5004	0000.3565
Charging:	00660.00	04.1097	00.5005	0000.3736
Charging:	00690.00	04.1125	00.5005	0000.3908
Charging:	00720.00	04.1151	00.5004	0000.4079
Charging:	00750.00	04.1178	00.5005	0000.4251
Charging:	00780.00	04.1205	00.5005	0000.4423
Charging:	00810.00	04.1231	00.5005	0000.4595
Charging:	00840.00	04.1258	00.5005	0000.4767
Charging:	00870.00	04.1285	00.5005	0000.4939
Charging:	00900.00	04.1312	00.5004	0000.5111
Charging:	00930.00	04.1339	00.5005	0000.5284
Charging:	00960.00	04.1367	00.5005	0000.5456
Charging:	00990.00	04.1396	00.5005	0000.5629
Charging:	01020.00	04.1423	00.5005	0000.5802
Charging:	01050.00	04.1452	00.5005	0000.5975
Charging:	01080.00	04.1481	00.5005	0000.6148
Charging:	01110.00	04.1510	00.5005	0000.6321
Charging:	01140.00	04.1540	00.5005	0000.6494
Charging:	01170.00	04.1570	00.5005	0000.6667
Charging:	01200.00	04.1601	00.5005	0000.6841
Charging:	01230.00	04.1631	00.5005	0000.7014
Charging:	01260.00	04.1663	00.5005	0000.7188
Charging:	01290.00	04.1696	00.5005	0000.7362
Charging:	01320.00	04.1728	00.5005	0000.7536
Charging:	01350.00	04.1762	00.5004	0000.7710
Charging:	01380.00	04.1797	00.5005	0000.7885
Charging:	01410.00	04.1830	00.5005	0000.8059
Charging:	01440.00	04.1866	00.5004	0000.8234
Charging:	01470.00	04.1901	00.5005	0000.8408
Charging:	01500.00	04.1937	00.5005	0000.8583
Charging:	01530.00	04.1974	00.5005	0000.8758
Charging:	01560.00	04.2012	00.5005	0000.8934
---------------------------
TESTING INTERNAL RESISTANCE
voltage while ON =  4.1437
current=-0.5003
OUTPUT OFF
voltage while OFF =  4.1648
Internal resistance =  0.0422 [Ohm]
OUTPUT ON
---------------------------
Discharging:	00030.00	04.1360	-0.5003	-000.0172
Discharging:	00060.00	04.0985	-0.5001	-000.0343
Discharging:	00090.00	04.0826	-0.5001	-000.0513
Discharging:	00120.00	04.0716	-0.5001	-000.0683
Discharging:	00150.00	04.0627	-0.5001	-000.0852
Discharging:	00180.00	04.0552	-0.5001	-000.1021
Discharging:	00210.00	04.0483	-0.5001	-000.1190
