---------------------------
TESTING INTERNAL RESISTANCE
voltage while ON =  1.5534
current= 0.5011
OUTPUT OFF
voltage while OFF =  1.4411
Internal resistance =  0.2239 [Ohm]
OUTPUT ON
---------------------------
Charging:	00030.00	01.5489	00.5013	0000.0065
Charging:	00060.00	01.5579	00.5004	0000.0130
Charging:	00090.00	01.5578	00.5004	0000.0195
Charging:	00120.00	01.5578	00.5004	0000.0260
Charging:	00150.00	01.5580	00.5004	0000.0325
Charging:	00180.00	01.5583	00.5004	0000.0390
Charging:	00210.00	01.5583	00.5004	0000.0455
Charging:	00240.00	01.5585	00.5004	0000.0520
Charging:	00270.00	01.5587	00.5004	0000.0585
Charging:	00300.00	01.5590	00.5005	0000.0650
Charging:	00330.00	01.5592	00.5004	0000.0715
Charging:	00360.00	01.5593	00.5004	0000.0780
Charging:	00390.00	01.5595	00.5004	0000.0845
Charging:	00420.00	01.5597	00.5004	0000.0910
Charging:	00450.00	01.5599	00.5004	0000.0975
Charging:	00480.00	01.5601	00.5004	0000.1040
Charging:	00510.00	01.5602	00.5005	0000.1105
Charging:	00540.00	01.5605	00.5005	0000.1170
Charging:	00570.00	01.5607	00.5004	0000.1235
Charging:	00600.00	01.5610	00.5004	0000.1300
Charging:	00630.00	01.5611	00.5004	0000.1365
Charging:	00660.00	01.5614	00.5004	0000.1430
Charging:	00690.00	01.5616	00.5004	0000.1495
Charging:	00720.00	01.5619	00.5004	0000.1561
Charging:	00750.00	01.5621	00.5004	0000.1626
Charging:	00780.00	01.5624	00.5004	0000.1691
Charging:	00810.00	01.5627	00.5005	0000.1756
Charging:	00840.00	01.5629	00.5004	0000.1821
Charging:	00870.00	01.5631	00.5005	0000.1886
Charging:	00900.00	01.5634	00.5004	0000.1952
Charging:	00930.00	01.5636	00.5004	0000.2017
Charging:	00960.00	01.5639	00.5004	0000.2082
Charging:	00990.00	01.5641	00.5004	0000.2147
Charging:	01020.00	01.5644	00.5004	0000.2213
Charging:	01050.00	01.5647	00.5005	0000.2278
Charging:	01080.00	01.5650	00.5005	0000.2343
Charging:	01110.00	01.5653	00.5004	0000.2408
Charging:	01140.00	01.5655	00.5004	0000.2474
Charging:	01170.00	01.5658	00.5004	0000.2539
Charging:	01200.00	01.5661	00.5004	0000.2604
Charging:	01230.00	01.5664	00.5004	0000.2670
Charging:	01260.00	01.5667	00.5004	0000.2735
Charging:	01290.00	01.5670	00.5004	0000.2800
Charging:	01320.00	01.5673	00.5004	0000.2866
Charging:	01350.00	01.5675	00.5004	0000.2931
Charging:	01380.00	01.5679	00.5004	0000.2996
Charging:	01410.00	01.5682	00.5005	0000.3062
Charging:	01440.00	01.5685	00.5004	0000.3127
Charging:	01470.00	01.5689	00.5005	0000.3193
Charging:	01500.00	01.5692	00.5004	0000.3258
Charging:	01530.00	01.5696	00.5005	0000.3324
Charging:	01560.00	01.5698	00.5004	0000.3389
Charging:	01590.00	01.5702	00.5004	0000.3454
Charging:	01620.00	01.5706	00.5004	0000.3520
Charging:	01650.00	01.5710	00.5004	0000.3585
Charging:	01680.00	01.5713	00.5004	0000.3651
Charging:	01710.00	01.5717	00.5005	0000.3717
