Recovery:	00030.00	02.5581	00.0499	0000.0011
Recovery:	00060.00	02.7532	00.0494	0000.0022
Recovery:	00090.00	02.8170	00.0494	0000.0034
Recovery:	00120.00	02.8625	00.0494	0000.0045
Recovery:	00150.00	02.9079	00.0494	0000.0057
Recovery:	00180.00	02.9524	00.0494	0000.0069
Recovery:	00210.00	02.9909	00.0494	0000.0082
Recovery:	00240.00	03.0217	00.0494	0000.0094
Charging:	00030.00	03.2054	00.9995	0000.0267
Charging:	00060.00	03.3965	00.9996	0000.0550
Charging:	00090.00	03.4687	00.9996	0000.0839
Charging:	00120.00	03.5232	00.9996	0000.1132
Charging:	00150.00	03.5675	00.9995	0000.1429
Charging:	00180.00	03.6046	00.9996	0000.1730
Charging:	00210.00	03.6366	00.9996	0000.2033
Charging:	00240.00	03.6646	00.9996	0000.2338
Charging:	00270.00	03.6894	00.9995	0000.2645
Charging:	00300.00	03.7119	00.9996	0000.2954
Charging:	00330.00	03.7322	00.9996	0000.3265
Charging:	00360.00	03.7508	00.9996	0000.3578
Charging:	00390.00	03.7677	00.9995	0000.3892
Charging:	00420.00	03.7834	00.9996	0000.4207
Charging:	00450.00	03.7980	00.9996	0000.4523
Charging:	00480.00	03.8110	00.9996	0000.4840
Charging:	00510.00	03.8230	00.9996	0000.5159
Charging:	00540.00	03.8333	00.9996	0000.5478
Charging:	00570.00	03.8415	00.9996	0000.5798
Charging:	00600.00	03.8481	00.9996	0000.6119
Charging:	00630.00	03.8531	00.9995	0000.6440
Charging:	00660.00	03.8571	00.9996	0000.6761
Charging:	00690.00	03.8604	00.9996	0000.7083
Charging:	00720.00	03.8631	00.9996	0000.7404
Charging:	00750.00	03.8653	00.9996	0000.7726
Charging:	00780.00	03.8673	00.9996	0000.8048
Charging:	00810.00	03.8692	00.9996	0000.8371
Charging:	00840.00	03.8711	00.9996	0000.8693
Charging:	00870.00	03.8729	00.9996	0000.9016
Charging:	00900.00	03.8747	00.9996	0000.9339
Charging:	00930.00	03.8765	00.9996	0000.9661
Charging:	00960.00	03.8783	00.9996	0000.9985
Charging:	00990.00	03.8802	00.9996	0001.0308
Charging:	01020.00	03.8820	00.9996	0001.0631
Charging:	01050.00	03.8838	00.9996	0001.0955
Charging:	01080.00	03.8856	00.9996	0001.1278
Charging:	01110.00	03.8876	00.9996	0001.1602
Charging:	01140.00	03.8894	00.9996	0001.1926
Charging:	01170.00	03.8912	00.9996	0001.2250
Charging:	01200.00	03.8931	00.9996	0001.2575
Charging:	01230.00	03.8950	00.9996	0001.2899
Charging:	01260.00	03.8969	00.9996	0001.3224
Charging:	01290.00	03.8988	00.9996	0001.3548
Charging:	01320.00	03.9006	00.9996	0001.3873
Charging:	01350.00	03.9025	00.9996	0001.4198
Charging:	01380.00	03.9044	00.9996	0001.4524
Charging:	01410.00	03.9062	00.9996	0001.4849
Charging:	01440.00	03.9081	00.9996	0001.5175
Charging:	01470.00	03.9100	00.9996	0001.5500
Charging:	01500.00	03.9118	00.9996	0001.5826
Charging:	01530.00	03.9137	00.9996	0001.6152
Charging:	01560.00	03.9156	00.9996	0001.6478
Charging:	01590.00	03.9174	00.9996	0001.6805
